읍면동,본번,부번,면적
두곡리,5,,469
두곡리,19,,522
두곡리,19,9,330
두곡리,29,,654
두곡리,29,2,671
두곡리,29,4,992
두곡리,30,,681
두곡리,30,2,339
두곡리,30,4,618
두곡리,30,5,658
두곡리,30,6,585
두곡리,76,2,337
두곡리,105,2,732
두곡리,117,,426
두곡리,133,1,363
두곡리,135,1,426
두곡리,135,17,393
두곡리,137,8,308
두곡리,142,1,1376
두곡리,188,3,640
두곡리,193,2,621
두곡리,229,,659
두곡리,230,,464
두곡리,230,2,374
두곡리,230,5,569
두곡리,230,6,532
두곡리,230,8,365
두곡리,230,9,389
두곡리,230,10,327
두곡리,230,11,325
두곡리,231,,794
두곡리,231,4,294
두곡리,248,,388
두곡리,249,,512
두곡리,251,,829
두곡리,253,,510
두곡리,254,,617
두곡리,255,,583
두곡리,256,,743
두곡리,257,,511
두곡리,258,,1901
두곡리,259,,1190
두곡리,260,,727
두곡리,270,1,523
두곡리,270,3,660
두곡리,276,,147
두곡리,318,,353
두곡리,321,3,165
두곡리,321,5,655
두곡리,324,,165
두곡리,324,1,165
두곡리,324,2,165
두곡리,324,4,165
두곡리,324,5,165
두곡리,324,6,165
두곡리,324,8,165
두곡리,324,9,330
두곡리,324,10,540
두곡리,334,1,525
두곡리,338,8,840
두곡리,338,11,677
두곡리,338,12,648
두곡리,426,2,892
두곡리,428,2,298
두곡리,428,3,370
두곡리,428,4,599
두곡리,428,13,371
두곡리,430,1,366
두곡리,435,1,447
두곡리,436,,660
두곡리,446,2,291
두곡리,446,4,325
두곡리,446,7,539
두곡리,448,,168.53
두곡리,448,1,340
두곡리,448,2,252
두곡리,448,8,264
두곡리,451,1,242
두곡리,452,2,197
두곡리,453,,724
두곡리,454,,242
두곡리,455,,704
두곡리,456,1,253
두곡리,456,3,190
두곡리,459,,833
두곡리,461,,446
두곡리,463,1,331
두곡리,465,2,651
두곡리,466,,521
두곡리,466,1,181
두곡리,467,3,340
두곡리,469,6,157
두곡리,469,9,1150
두곡리,470,19,423
두곡리,479,5,188
두곡리,479,18,598
두곡리,481,1,545
두곡리,481,2,509
두곡리,482,1,447
두곡리,483,2,321
두곡리,483,4,598
두곡리,493,,372
두곡리,495,,495
두곡리,498,2,483
두곡리,506,,559
두곡리,506,1,190
두곡리,536,1,124
두곡리,573,2,608
두곡리,581,,564
두곡리,586,17,570
두곡리,586,30,330
두곡리,590,5,647
두곡리,591,26,330
두곡리,591,29,827
두곡리,615,1,330
두곡리산,10,,171.4
용둔리,7,,534
용둔리,20,,495
용둔리,27,2,206
용둔리,27,3,393
용둔리,31,,495
용둔리,32,2,662
용둔리,35,,587
용둔리,35,3,526
용둔리,36,,495
용둔리,38,,623
용둔리,51,,90.5
용둔리,55,,391
용둔리,56,,395
용둔리,57,,475
용둔리,58,,340
용둔리,62,,660
용둔리,71,,487
용둔리,71,3,524
용둔리,73,1,793
용둔리,81,,628
용둔리,81,3,594
용둔리,84,2,905
용둔리,86,1,1283
용둔리,88,4,281
용둔리,93,,397
용둔리,94,1,400
용둔리,101,,304
용둔리,109,9,335
용둔리,109,12,210
용둔리,123,,405.5
용둔리,125,,222
용둔리,133,,419
용둔리,134,3,99
용둔리,135,1,686
용둔리,149,1,585
용둔리,150,,370
용둔리,156,1,233.8
용둔리,157,,660
용둔리,195,,268
용둔리,204,,646
용둔리,204,6,451
용둔리,204,7,383
용둔리,205,,462
용둔리,206,,545
용둔리,206,2,569
용둔리,212,,578
용둔리,212,1,544
용둔리,213,,537
용둔리,213,1,660
용둔리,213,3,641
용둔리,213,4,678
용둔리,215,1,626
용둔리,215,3,559
용둔리,215,7,729
용둔리,217,,327
용둔리,225,,673
용둔리,225,1,990
용둔리,225,4,657
용둔리,225,5,648
용둔리,230,,490
용둔리,231,1,572
용둔리,264,,389
용둔리,301,,657
용둔리,307,,450
용둔리,315,,998
용둔리,336,,482.5
용둔리,342,2,261.75
용둔리,344,,63
용둔리,346,2,303.5
용둔리,352,,625
용둔리,355,2,324
용둔리,358,1,481
용둔리,363,,655
용둔리,401,,651
용둔리,402,3,903
용둔리,412,1,775
용둔리,412,5,420
용둔리,455,,582
용둔리,457,,660
용둔리,511,1,576
용둔리,513,,165
용둔리,515,,321
용둔리,523,2,364
용둔리,525,,1893
용둔리,527,1,436
용둔리,529,2,500
용둔리,531,1,327
용둔리,531,2,228
용둔리,532,2,516
용둔리,533,,300
용둔리,535,2,407
용둔리,537,2,417
용둔리,556,6,288
용둔리,562,5,600
용둔리,569,3,462
용둔리,571,5,497
용둔리,577,4,216
용둔리,578,3,154
용둔리,580,1,991
용둔리,584,,493
용둔리,590,1,150
용둔리,590,3,576
용둔리,598,,131.25
용둔리,606,,366
용둔리,635,2,623
용둔리,637,2,668
용둔리,638,,992
용둔리,645,,397
용둔리,655,,669
용둔리,655,5,827
용둔리,665,,446
용둔리,668,,1000
용둔리,672,,635
용둔리,677,,330
용둔리,679,,383
용둔리,699,,2592
용둔리,699,2,619
용둔리,703,,451
용둔리,716,1,994
용둔리,786,12,668
용둔리,787,,274
용둔리,791,6,518
용둔리,795,1,579.3
용둔리,795,6,486
용둔리,795,7,410
용둔리,795,8,577.4
용둔리,795,9,705
용둔리,803,1,761
용둔리,804,,161.75
용둔리,810,1,660
용둔리,816,1,616
용둔리,819,,771
용둔리,819,1,588
용둔리,819,2,628
용둔리,819,3,642
용둔리,819,4,630
용둔리,820,,315
용둔리산,50,,35
산전리,1,1,800
산전리,2,1,1484
산전리,2,3,826
산전리,4,,660
산전리,4,2,619
산전리,15,,227.5
산전리,20,1,434
산전리,20,4,467
산전리,21,1,638
산전리,22,4,1102
산전리,27,3,374
산전리,30,4,989
산전리,34,,474
산전리,46,4,543
산전리,53,,592
산전리,73,,790
산전리,75,2,383
산전리,77,8,435
산전리,84,,407
산전리,89,4,395
산전리,89,5,413
산전리,90,,999
산전리,98,2,162
산전리,103,1,213
산전리,117,2,215
산전리,119,,594
산전리,120,,609
산전리,120,2,343
산전리,122,,467
산전리,124,,410
산전리,136,7,417
산전리,136,14,118
산전리,140,1,664
산전리,150,1,515
산전리,153,5,911
산전리,155,2,446
산전리,167,,794
산전리,168,,182
산전리,169,,377
산전리,172,14,192
산전리,173,5,448
산전리,188,1,404.9
산전리,191,1,322
산전리,199,1,325
산전리,207,,185.25
산전리,210,9,590
산전리,215,1,580
산전리,215,3,624
산전리,215,5,734
산전리,215,6,698
산전리,218,4,622
산전리,220,,484
산전리,239,3,660
산전리,243,7,691
산전리,243,11,495
산전리,262,2,473
산전리,268,,644
산전리,309,,344
산전리,312,1,343
산전리,315,1,682
산전리,315,3,614
산전리,315,5,792
산전리,319,1,1456
산전리,320,2,700
산전리,327,1,503
산전리,328,3,516
산전리,339,,980
산전리,339,1,444
산전리,339,3,660
산전리,339,5,660
산전리,341,,420
산전리,343,,616
산전리,355,,238
산전리,359,7,100
산전리,359,15,365
산전리,360,2,350
산전리,361,5,260
산전리,361,6,624
산전리,365,,458
산전리,366,,249
산전리,366,1,512
산전리,384,2,585
산전리,398,,674
산전리,402,,866
산전리,405,1,612
산전리,405,5,758
산전리,408,2,660
산전리,421,1,713
산전리,421,5,700
산전리,424,2,179
산전리,425,,440
산전리,426,2,321
산전리,430,3,660
산전리,431,1,395
산전리,444,,1148
산전리,444,3,429
산전리,445,1,906
산전리,456,4,661
산전리,490,3,610
산전리,498,,350
산전리산,61,,381.6
상하가리,16,,264
상하가리,19,2,470
상하가리,19,5,660
상하가리,37,1,970
상하가리,44,1,936
상하가리,44,3,258
상하가리,47,,952
상하가리,48,,238
상하가리,49,,711
상하가리,72,2,524
상하가리,90,4,337
상하가리,90,8,206
상하가리,123,,273
상하가리,128,1,478
상하가리,128,2,380
상하가리,129,1,321
상하가리,183,2,464
상하가리,184,,499
상하가리,223,,684
상하가리,224,,489
상하가리,228,,294
상하가리,229,,407
상하가리,230,,564
상하가리,241,2,840
상하가리,241,8,433
상하가리,241,9,264
상하가리,241,10,631
상하가리,241,11,331
상하가리,242,1,264
상하가리,242,2,421
상하가리,242,5,145
상하가리,256,1,456
상하가리,257,2,403
상하가리,280,3,660
상하가리,294,2,366
상하가리,304,1,463
상하가리,306,,876
상하가리,307,4,678
상하가리,360,15,820
상하가리,360,16,495
상하가리,360,17,825
상하가리,360,18,330
상하가리,360,19,330
상하가리,360,20,330
상하가리,360,24,330
상하가리,360,25,330
상하가리,360,26,660
상하가리,360,27,599
상하가리,390,1,520
상하가리,391,,485
상하가리,394,,605
상하가리,395,,486
상하가리,397,,774
상하가리,409,,380
상하가리,420,1,477
상하가리,424,,626
상하가리,431,2,760
상하가리,672,5,473
상하가리산,61,,206
정금리,23,,251
정금리,48,,730
정금리,57,,311
정금리,63,,325
정금리,68,,289.2
정금리,69,,559
정금리,110,,806
정금리,110,1,468
정금리,110,2,610
정금리,110,6,609
정금리,118,2,807
정금리,119,,321
정금리,119,4,481
정금리,119,8,194
정금리,119,9,230
정금리,119,11,1522
정금리,119,15,1098
정금리,119,17,955
정금리,119,21,860
정금리,119,22,880
정금리,119,23,845
정금리,119,27,990
정금리,119,33,480
정금리,119,50,659
정금리,121,1,970
정금리,125,,658
정금리,129,,809.34
정금리,134,,643
정금리,136,,345
정금리,138,,660
정금리,215,,637
정금리,220,,403
정금리,223,,863
정금리,225,4,985
정금리,245,6,156.25
정금리,249,2,121.25
정금리,249,3,791
정금리,253,,477
정금리,253,3,559
정금리,256,,487
정금리,259,,108
정금리,261,,512
정금리,282,,182
정금리,287,5,620
정금리,287,11,420
정금리,288,,420
정금리,288,3,859
정금리,311,2,444
정금리,313,,500
정금리,322,3,1243
정금리,356,,606
정금리,358,4,548
정금리,369,,407
정금리,380,,542
정금리,396,3,360
정금리,426,,1326
정금리,428,2,662
정금리,429,,476
정금리,444,3,314
정금리,465,2,241
정금리,485,2,202
정금리,485,2,132.3
정금리,490,13,386
정금리,494,1,529
정금리,494,3,704
정금리,495,1,1392
정금리,500,1,486
정금리,500,2,172
정금리,505,3,371
정금리,506,,622
정금리,507,8,238
정금리,511,1,294
정금리,511,3,393
정금리,527,2,725
정금리,539,2,480
정금리,548,,648
정금리,554,,573
정금리,554,1,630
정금리,554,6,631
정금리,554,10,630
정금리,555,,389
정금리,555,5,447
정금리,567,,790
정금리,586,,920
정금리,589,,1077
정금리,598,3,115.9
정금리,620,,120.75
정금리,630,2,793
정금리,635,2,526
정금리,637,1,734
정금리,638,1,241
정금리,639,2,212
정금리,644,,770
정금리,644,1,531
정금리,655,,829
정금리,683,1,378
정금리,683,2,590
정금리,685,,506
정금리,690,,421
정금리,690,1,637
정금리,745,,550
정금리,753,2,375
정금리,754,,262
정금리,758,1,650
정금리,758,5,157.5
정금리,760,2,344
정금리,762,,480
정금리,776,,320
정금리,779,,292
정금리,780,,324
정금리,791,,862
정금리,796,,396
정금리,800,2,128
정금리,834,,819
정금리,846,1,677
정금리,849,26,728.4
정금리,857,1,851
정금리,859,2,314
정금리,870,,330
정금리,872,,625
정금리,872,5,660
정금리,873,,649
정금리,879,,817
정금리,883,,614
정금리,887,,516
정금리,888,,357
정금리,889,,560
정금리,890,,572
정금리,896,2,623
정금리,916,2,430
정금리,917,,465
정금리,917,1,790
정금리,917,2,811
정금리,918,3,341
정금리,927,3,377
정금리,928,2,192
정금리,930,,45
정금리,933,3,674
정금리,935,2,1179
정금리,936,1,330
정금리,940,,600
정금리,941,3,161.5
정금리,944,,311
정금리,948,1,902
정금리,950,2,350
정금리,958,,468
정금리,958,1,451
정금리,958,5,472
정금리,958,9,451
정금리,958,11,500
정금리,973,,553
정금리,978,,482
정금리,978,3,554
정금리,978,5,1057
정금리,979,,324
정금리,979,1,369
정금리,979,3,554
정금리,982,1,231.25
정금리,982,6,523
정금리,986,1,482
정금리,986,6,498
정금리,987,1,250
정금리,987,6,465
정금리,987,7,465
정금리,989,,445
정금리,989,2,397
정금리,989,5,348
정금리,989,6,686
정금리,989,7,545
정금리,989,8,585
정금리,989,9,473
정금리,989,10,538
정금리,989,11,497
정금리,989,16,631
정금리,1003,,742
정금리,1003,1,708
정금리,1003,5,580
정금리,1003,6,725
정금리,1003,9,742
정금리,1012,,528
정금리,1017,1,408
정금리,1020,,595
정금리,1030,,330
정금리,1038,,793
정금리,1042,,397
정금리,1043,,615
정금리,1043,1,938
정금리,1043,4,531
정금리,1043,7,717
정금리,1047,,508
정금리,1047,2,330
정금리,1049,2,660
정금리,1089,3,365
정금리,1090,,466
정금리,1090,1,835
정금리,1090,6,616
정금리,1091,,522
정금리,1091,3,725
정금리,1091,4,775
정금리,1119,,446
정금리,1121,,562
정금리,1137,,477
정금리,1146,,290
정금리,1146,2,335
정금리,1148,,255
정금리,1151,,889
정금리,1155,,97.75
정금리,1167,1,1140
정금리,1168,,224
정금리,1185,1,496
정금리,1198,1,805
정금리,1218,,708
정금리,1218,1,420
정금리,1218,3,660
정금리,1218,6,398
정금리,1218,7,366
정금리,1218,13,475
정금리,1226,,660
정금리,1254,,1300
정금리,1255,2,582
정금리,1255,3,660
정금리,1258,2,496
정금리,1270,,467
정금리,1271,,216.7
정금리,1321,,498
정금리,1381,,490
정금리,1384,,400
정금리,1388,3,680
정금리,1392,,774
하궁리,8,,498
하궁리,14,,660
하궁리,16,,760
하궁리,21,2,991
하궁리,21,4,480
하궁리,21,9,285
하궁리,21,12,659
하궁리,33,,446
하궁리,34,,348
하궁리,74,,403
하궁리,150,3,658
하궁리,166,1,250
하궁리,166,24,990
하궁리,167,,483
하궁리,169,,633
하궁리,169,2,117.29
하궁리,171,,519
하궁리,176,,550
하궁리,178,,214.13
하궁리,178,2,259
하궁리,181,,476
하궁리,182,1,454
하궁리,186,2,340
하궁리,187,2,193.25
하궁리,208,,255
하궁리,209,,463
하궁리,210,8,729
하궁리,211,,992
하궁리,212,,780
하궁리,290,,178.5
하궁리,309,3,415
하궁리,309,4,655
하궁리,312,,1427
하궁리,318,1,534
하궁리,348,1,547
하궁리,351,,364
하궁리,376,,353
하궁리,382,,660
하궁리,383,,1408
하궁리,391,,385
하궁리,393,,200
하궁리,396,,521
하궁리,397,1,693
하궁리,397,5,955
하궁리,397,7,456
하궁리,397,9,747
하궁리,397,10,805
하궁리,397,12,746
하궁리,400,,767
하궁리,401,1,731
하궁리,407,3,530
하궁리,408,,565
하궁리,423,3,668
하궁리,424,1,386
하궁리,426,5,758
하궁리,428,2,717
하궁리,428,14,459
하궁리,428,16,426
하궁리,459,1,567
하궁리,462,,714
하궁리,466,,450
하궁리,488,2,512
하궁리,494,,284
하궁리,494,3,647
하궁리,516,4,400
하궁리,516,8,285
하궁리,541,,330
하궁리,543,,327
하궁리,552,,446
하궁리,554,,324
하궁리,564,,559
하궁리,566,,658
하궁리,567,,453
하궁리,569,,496
하궁리,579,,344
하궁리,594,,301
하궁리,603,,911
하궁리,605,4,660
하궁리,605,7,628
하궁리,605,10,596
하궁리,606,,592
하궁리,607,1,259
하궁리,620,,660
하궁리,630,,314
하궁리,633,,583
하궁리,647,,919
하궁리,650,,670
하궁리,657,3,3509
하궁리,658,1,386
하궁리,689,1,283
하궁리,689,7,331
하궁리,700,,502
하궁리,701,,631
하궁리,705,,344
하궁리,758,,710
하궁리,786,,463
하궁리,790,,569
하궁리,804,,506
하궁리,809,,212
하궁리,810,1,191.25
하궁리,810,10,330
하궁리,810,13,496
하궁리,830,1,317
하궁리,830,6,1483
하궁리,836,,899
하궁리,843,11,577
하궁리,843,12,536
하궁리,843,13,707
하궁리,843,16,948
하궁리,843,18,655
하궁리,846,,387
하궁리,866,2,330
하궁리,872,1,530
하궁리,873,1,658
하궁리,874,,500
하궁리,879,22,332
하궁리,883,1,357
하궁리,883,13,330
하궁리,883,18,357
하궁리,883,19,357
하궁리,883,24,430
하궁리,883,27,304
하궁리,883,30,370
하궁리,885,1,595
하궁리,889,,267.75
하궁리,890,1,515
하궁리,890,5,495
하궁리,890,6,507
하궁리,890,7,480
하궁리,890,13,330
하궁리,890,17,431
하궁리,890,20,301
하궁리,890,27,365
하궁리,890,29,749
하궁리,890,36,236
하궁리,890,37,590
하궁리,890,38,768
하궁리,890,43,571
하궁리,890,44,540
하궁리,890,46,487
하궁리,890,52,306
하궁리,934,1,780
하궁리,981,,512.4
하궁리,1019,4,420
하궁리,1025,1,609.7
하궁리,1043,1,990
하궁리,1047,,660
하궁리,1058,,463
하궁리,1065,1,662
하궁리산,56,14,460
하궁리산,165,8,123.95
상대리,26,,750
상대리,26,2,430
상대리,26,7,727
상대리,26,14,500
상대리,26,15,450
상대리,26,16,460
상대리,27,,378
상대리,28,,150
상대리,31,,932
상대리,34,1,486
상대리,37,,1269
상대리,38,,660
상대리,38,2,1544
상대리,39,2,655
상대리,45,,1090
상대리,46,,531
상대리,49,,804
상대리,53,,123.75
상대리,54,,909
상대리,55,3,426
상대리,55,10,484
상대리,59,3,575
상대리,59,7,650
상대리,59,13,916
상대리,63,1,680
상대리,63,2,671
상대리,63,5,437
상대리,73,,564
상대리,74,,487
상대리,75,6,396
상대리,80,7,616
상대리,84,1,463
상대리,84,3,463
상대리,84,5,396
상대리,85,3,661
상대리,88,1,660
상대리,89,5,826
상대리,89,7,654
상대리,89,8,473
상대리,90,1,344
상대리,95,,330
상대리,95,3,330
상대리,95,6,380
상대리,95,8,538
상대리,98,,752
상대리,100,1,496
상대리,107,,495
상대리,109,,880
상대리,128,,190
상대리,129,6,336
상대리,135,1,948
상대리,142,2,535
상대리,143,,701
상대리,144,3,1597
상대리,144,5,857
상대리,145,1,520
